h,m,winner,best_profit_ratio
0.004178637753987328,0.026978070159680123,ft_quality,15746.444221105528
0.004178637753987328,0.027303107149555788,ft_quality,15569.604271356784
0.004178637753987328,0.027628144139431453,ft_quality,15392.76432160804
0.004178637753987328,0.027953181129307118,ft_quality,15215.924371859295
0.004178637753987328,0.02827821811918278,ft_quality,15039.084422110554
0.004178637753987328,0.028603255109058444,ft_quality,14862.24447236181
0.004178637753987328,0.02892829209893411,ft_quality,14685.404522613066
0.004178637753987328,0.029253329088809774,ft_quality,14508.564572864321
0.004178637753987328,0.02957836607868544,ft_quality,14331.724623115577
0.004178637753987328,0.0299034030685611,ft_quality,14154.884673366834
0.004178637753987328,0.030228440058436765,ft_quality,13978.044723618092
0.004178637753987328,0.03055347704831243,ft_quality,13801.204773869347
0.004178637753987328,0.030878514038188094,ft_quality,13624.364824120603
0.004178637753987328,0.031203551028063756,ft_quality,13447.524874371862
0.004178637753987328,0.031528588017939424,ft_quality,13270.684924623114
0.004178637753987328,0.031853625007815085,ft_quality,13093.844974874373
0.004178637753987328,0.03217866199769075,ft_quality,12917.005025125629
0.004178637753987328,0.032503698987566415,ft_quality,12740.165075376884
0.004178637753987328,0.032828735977442076,ft_quality,12563.325125628144
0.004178637753987328,0.033153772967317745,ft_quality,12386.485175879396
0.004178637753987328,0.033478809957193406,ft_quality,12209.645226130655
0.004178637753987328,0.03380384694706907,ft_quality,12032.80527638191
0.004178637753987328,0.034128883936944736,ft_quality,11855.965326633166
0.004178637753987328,0.0344539209268204,ft_quality,11679.125376884422
